'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COFFS HARBOUR AIRPORT New South Wales for February 2015,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 March 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COFFS HARBOUR AIRPORT,01/02/2015,4.3,2.4, ,28.4,18.6,96,65,0.00,23.01
COFFS HARBOUR AIRPORT,02/02/2015,2.8,98.6, ,26.1,19.3,97,61,0.00,14.33
COFFS HARBOUR AIRPORT,03/02/2015,1.7,99.8, ,22.3,18.1,97,65,0.00,7.70
COFFS HARBOUR AIRPORT,04/02/2015,4.6,13.8, ,26.3,16.7,94,56,0.00,26.68
COFFS HARBOUR AIRPORT,05/02/2015,3.5,7.0, ,26.7,17.9,96,60,0.00,19.01
COFFS HARBOUR AIRPORT,06/02/2015,5.5,15.4, ,26.0,18.4,89,48,2.99,27.60
COFFS HARBOUR AIRPORT,07/02/2015,4.6,2.2, ,26.9,18.1,93,61,3.59,21.87
COFFS HARBOUR AIRPORT,08/02/2015,5.7,0.6, ,28.3,17.2,96,55,3.52,29.26
COFFS HARBOUR AIRPORT,09/02/2015,5.5,0.0, ,28.5,18.8,94,61,4.27,27.09
COFFS HARBOUR AIRPORT,10/02/2015,4.3,0.0, ,28.4,20.7,94,62,3.68,18.40
COFFS HARBOUR AIRPORT,11/02/2015,4.6,3.0, ,27.7,20.1,95,61,3.46,21.87
COFFS HARBOUR AIRPORT,12/02/2015,4.5,9.2, ,27.9,19.6,96,63,3.30,21.18
COFFS HARBOUR AIRPORT,13/02/2015,4.6,0.2, ,27.6,18.0,96,59,3.14,22.48
COFFS HARBOUR AIRPORT,14/02/2015,4.6,10.4, ,26.9,18.7,96,60,2.47,23.26
COFFS HARBOUR AIRPORT,15/02/2015,4.4,0.0, ,27.2,18.1,92,62,3.51,20.75
COFFS HARBOUR AIRPORT,16/02/2015,4.9,0.8, ,27.6,20.0,95,53,2.86,23.15
COFFS HARBOUR AIRPORT,17/02/2015,5.1,0.0, ,27.9,18.3,96,53,2.75,25.26
COFFS HARBOUR AIRPORT,18/02/2015,4.9,8.2, ,27.5,18.9,96,53,2.84,24.18
COFFS HARBOUR AIRPORT,19/02/2015,3.2,18.6, ,27.5,19.5,97,65,3.61,12.66
COFFS HARBOUR AIRPORT,20/02/2015,1.2,21.2, ,23.7,20.4,96,88,5.12,2.87
COFFS HARBOUR AIRPORT,21/02/2015,1.7,63.0, ,23.6,20.7,96,83,6.71,4.33
COFFS HARBOUR AIRPORT,22/02/2015,2.9,50.4, ,26.6,21.7,97,77,4.62,12.50
COFFS HARBOUR AIRPORT,23/02/2015,3.5,28.0, ,27.1,22.1,96,76,3.70,16.88
COFFS HARBOUR AIRPORT,24/02/2015, ,7.4, , ,20.9,97,73,2.56,17.62
COFFS HARBOUR AIRPORT,25/02/2015, , , , , ,96,72,3.77,19.59
COFFS HARBOUR AIRPORT,26/02/2015, , , ,27.9, ,95,57,3.58,16.26
COFFS HARBOUR AIRPORT,27/02/2015,3.9,1.0, ,27.5,20.2,95,68,2.81,18.92
COFFS HARBOUR AIRPORT,28/02/2015,4.8,6.4, ,28.6,19.3,97,67,3.76,24.86
Totals:,,101.3,467.6, ,,,,,, 
